,leftHandTouching,rightHandTouching
2138,False,False
2139,False,False
2140,False,False
2141,False,False
2142,False,False
2143,False,False
2144,False,False
2145,False,False
2146,False,False
2147,False,False
2148,False,False
2149,False,False
2150,False,False
2151,False,False
2152,False,False
2153,False,False
2154,False,False
2155,False,False
2156,False,False
2157,False,False
2158,False,False
2159,False,False
2160,False,False
2161,False,False
2162,False,False
2163,False,False
2164,False,False
2165,False,False
2166,False,False
2167,False,False
2168,False,False
2169,False,False
2170,False,False
2171,False,False
2172,False,False
2173,False,False
2174,False,False
2175,False,False
2176,False,False
2177,False,False
2178,False,False
2179,False,False
2180,False,False
2181,False,False
2182,False,False
2183,False,False
2184,False,False
2185,False,False
2186,False,False
2187,False,False
2188,False,False
2189,False,False
2190,False,False
2191,False,False
2192,False,False
2193,False,False
2194,False,False
2195,False,False
2196,False,False
2197,False,False
2198,False,False
2199,False,False
2200,False,False
2201,False,False
2202,False,False
2203,False,False
2204,False,False
2205,False,False
2206,False,False
2207,False,False
2208,False,False
2209,False,False
2210,False,False
2211,False,False
2212,False,False
2213,False,False
2214,False,False
2215,False,False
2216,False,False
2217,False,False
2218,False,False
2219,False,False
2220,False,False
2221,False,False
2222,False,False
2223,False,False
2224,False,False
2225,False,False
2226,False,False
2227,False,False
2228,False,False
2229,False,False
2230,False,False
2231,False,False
2232,False,False
2233,False,False
2234,False,False
2235,False,False
2236,False,False
2237,False,False
2238,False,False
2239,False,False
2240,False,False
2241,False,False
2242,False,False
2243,False,False
2244,False,False
2245,False,False
2246,False,False
2247,False,False
2248,False,False
2249,False,False
2250,False,False
2251,False,False
2252,False,False
2253,False,False
2254,False,False
2255,False,False
2256,False,False
2257,False,False
2258,False,False
2259,False,False
2260,False,False
2261,False,False
2262,False,False
2263,False,False
2264,False,False
2265,False,False
2266,False,False
2267,False,False
2268,False,False
2269,False,False
2270,False,False
2271,False,False
2272,False,False
2273,False,False
2274,False,False
2275,False,False
2276,False,False
2277,False,False
2278,False,False
2279,False,False
2280,False,False
2281,False,False
2282,False,False
2283,False,False
2284,False,False
2285,False,False
2286,False,False
2287,False,False
2288,False,False
2289,False,False
2290,False,False
2291,False,False
2292,False,False
2293,False,False
2294,False,False
2295,False,False
2296,False,False
2297,False,False
2298,False,False
2299,False,False
2300,False,False
2301,False,False
2302,False,False
2303,False,False
2304,False,False
2305,False,False
2306,False,False
2307,False,False
2308,False,False
2309,False,False
2310,False,False
2311,False,False
2312,False,False
2313,False,False
2314,False,False
2315,False,False
2316,False,False
2317,False,False
2318,False,False
2319,False,False
2320,False,False
2321,False,False
2322,False,False
2323,False,False
2324,False,False
2325,False,False
2326,False,False
2327,False,False
2328,False,False
2329,False,False
2330,False,False
2331,False,False
2332,False,False
2333,False,False
2334,False,False
2335,False,False
2336,False,False
2337,False,False
2338,False,False
2339,False,False
2340,False,False
2341,False,False
2342,False,False
2343,False,False
2344,False,False
2345,False,False
2346,False,False
2347,False,False
2348,False,False
2349,False,False
2350,False,False
2351,False,False
2352,False,False
2353,False,False
2354,False,False
2355,False,False
2356,False,False
2357,False,False
2358,False,False
2359,False,False
2360,False,False
2361,False,False
2362,False,False
2363,False,False
2364,False,False
2365,False,False
2366,False,False
2367,False,False
2368,False,False
2369,False,False
2370,False,False
2371,False,False
2372,False,False
2373,False,False
2374,False,False
2375,False,False
2376,False,False
2377,False,False
2378,False,False
2379,False,False
2380,False,False
2381,False,False
2382,False,False
2383,False,False
2384,False,False
2385,False,False
2386,False,False
2387,False,False
2388,False,False
2389,False,False
2390,False,False
2391,False,False
2392,False,False
2393,False,False
2394,False,False
2395,False,False
2396,False,False
2397,False,False
2398,False,False
2399,False,False
2400,False,False
2401,False,False
2402,False,False
2403,False,False
2404,False,False
2405,False,False
2406,False,False
2407,False,False
2408,False,False
2409,False,False
2410,False,False
2411,False,False
2412,False,False
2413,False,False
2414,False,False
2415,False,False
2416,False,False
2417,False,False
2418,False,False
2419,False,False
2420,False,False
2421,False,False
2422,False,False
2423,False,False
2424,False,False
2425,False,False
2426,False,False
2427,False,False
2428,False,False
2429,False,False
2430,False,False
2431,False,False
2432,False,False
2433,False,False
2434,False,False
2435,False,False
2436,False,False
2437,False,False
2438,False,False
2439,False,False
2440,False,False
2441,False,False
2442,False,False
2443,False,False
2444,False,False
2445,False,False
2446,False,False
2447,False,False
2448,False,False
2449,False,False
2450,False,False
2451,False,False
2452,False,False
2453,False,False
2454,False,False
2455,False,False
2456,False,False
2457,False,False
2458,False,False
2459,False,False
2460,False,False
2461,False,False
2462,False,False
2463,False,False
2464,False,False
2465,False,False
2466,False,False
2467,False,False
2468,False,False
2469,False,False
2470,False,False
2471,False,False
2472,False,False
2473,False,False
2474,False,False
2475,False,False
2476,False,False
2477,False,False
2478,False,False
2479,False,False
2480,False,False
2481,False,False
2482,False,False
2483,False,False
2484,False,False
2485,False,False
2486,False,False
2487,False,False
2488,False,False
2489,False,False
2490,False,False
2491,False,False
2492,False,False
2493,False,False
2494,False,False
2495,False,False
2496,False,False
2497,False,False
2498,False,False
2499,False,False
2500,False,False
2501,False,False
2502,False,False
2503,False,False
2504,False,False
2505,False,False
2506,False,False
2507,False,False
2508,False,False
2509,False,False
2510,False,False
2511,False,False
2512,False,False
2513,False,False
2514,False,False
2515,False,False
2516,False,False
2517,False,False
2518,False,False
2519,False,False
2520,False,False
2521,False,False
2522,False,False
2523,False,False
2524,False,False
2525,False,False
2526,False,False
2527,False,False
2528,False,False
2529,False,False
2530,False,False
2531,False,False
2532,False,False
2533,False,False
2534,False,False
2535,False,False
2536,False,False
2537,False,False
2538,False,False
2539,False,False
2540,False,False
2541,False,False
2542,False,False
2543,False,False
2544,False,False
2545,False,False
2546,False,False
2547,False,False
2548,False,False
2549,False,False
2550,False,False
2551,False,False
2552,False,False
2553,False,False
2554,False,False
2555,False,False
2556,False,False
2557,False,False
2558,False,False
2559,False,False
2560,False,False
2561,False,False
2562,False,False
2563,False,False
2564,False,False
2565,False,False
2566,False,False
2567,False,False
2568,False,False
2569,False,False
2570,False,False
2571,False,False
2572,False,False
2573,False,False
2574,False,False
2575,False,False
2576,False,False
2577,False,False
2578,False,False
2579,False,False
2580,False,False
2581,False,False
2582,False,False
2583,False,False
2584,False,False
2585,False,False
2586,False,False
2587,False,False
2588,False,False
2589,False,False
2590,False,False
2591,False,False
2592,False,False
2593,False,False
2594,False,False
2595,False,False
2596,False,False
2597,False,False
2598,False,False
2599,False,False
2600,False,False
2601,False,False
2602,False,False
2603,False,False
2604,False,False
2605,False,False
2606,False,False
2607,False,False
2608,False,False
2609,False,False
2610,False,False
2611,False,False
2612,False,False
2613,False,False
2614,False,False
2615,False,False
2616,False,False
2617,False,False
2618,False,False
2619,False,False
2620,False,False
2621,False,False
2622,False,False
2623,False,False
2624,False,False
2625,False,False
2626,False,False
2627,False,False
2628,False,False
2629,False,False
2630,False,False
2631,False,False
2632,False,False
2633,False,False
2634,False,False
2635,False,False
2636,False,False
2637,False,False
2638,False,False
2639,False,False
2640,False,False
2641,False,False
2642,False,False
2643,False,False
2644,False,False
2645,False,False
2646,False,False
2647,False,False
2648,False,False
2649,False,False
2650,False,False
2651,False,False
2652,False,False
2653,False,False
2654,False,False
2655,False,False
2656,False,False
2657,False,False
2658,False,False
2659,False,False
2660,False,False
2661,False,False
2662,False,False
2663,False,False
2664,False,False
2665,False,False
2666,False,False
2667,False,False
2668,False,False
2669,False,False
2670,False,False
2671,False,False
2672,False,False
2673,False,False
2674,False,False
2675,False,False
2676,False,False
2677,False,False
2678,False,False
2679,False,False
2680,False,False
2681,False,False
2682,False,False
2683,False,False
2684,False,False
2685,False,False
2686,False,False
2687,False,False
2688,False,False
2689,False,False
2690,False,False
2691,False,False
2692,False,False
2693,False,False
2694,False,False
2695,False,False
2696,False,False
2697,False,False
2698,False,False
2699,False,False
2700,False,False
2701,False,False
2702,False,False
2703,False,False
2704,False,False
2705,False,False
2706,False,False
2707,False,False
2708,False,False
2709,False,False
2710,False,False
